time,34420a_volt
1731312317.697705,-3.98e-09
1731312317.8133013,5.1e-09
1731312317.928944,-5.68e-09
1731312318.044325,-1.702e-08
1731312318.1598232,1.021e-08
1731312318.275222,-7.37e-09
1731312318.3906825,3.4e-09
1731312318.5062394,1.531e-08
1731312318.621882,6.24e-09
1731312318.7373686,-2.099e-08
1731312318.852878,3.4e-09
1731312318.968551,-9.07e-09
1731312319.0840933,2.82e-09
1731312319.1996226,5.67e-09
1731312319.3151798,-1.759e-08
1731312319.4307065,-1.191e-08
1731312319.5462704,1.13e-09
1731312319.6617851,-5.68e-09
1731312319.7773707,-4.53e-09
1731312319.8929222,7.36e-09
1731312320.0084987,2.269e-08
1731312320.124101,9.64e-09
1731312320.2395563,3.97e-09
1731312320.3551667,1.872e-08
1731312320.4708378,9.64e-09
1731312320.5863583,-1.247e-08
1731312320.7018874,5.67e-09
1731312320.8173864,7.93e-09
1731312320.9329295,-7.37e-09
1731312321.0485485,2.82e-09
1731312321.16405,1.644e-08
1731312321.2797325,1.7e-09
1731312321.395245,1.361e-08
1731312321.5107968,-3.4e-09
1731312321.6260161,0.0
1731312321.7415338,1.361e-08
1731312321.857297,-8.51e-09
1731312321.9736536,1.7e-08
1731312322.0895562,-8.51e-09
1731312322.205455,7.93e-09
1731312322.3213704,2.82e-09
1731312322.4372754,-9.64e-09
1731312322.5531456,2.82e-09
1731312322.6690168,-1.305e-08
1731312322.7849047,3.4e-09
1731312322.900722,1.475e-08
1731312323.0165884,-6.24e-09
1731312323.1325173,4.53e-09
1731312323.2485895,9.07e-09
1731312323.3641238,-4.53e-09
1731312323.479815,-4.53e-09
1731312323.595423,3.97e-09
1731312323.7109573,-1.646e-08
1731312323.8264813,1.134e-08
1731312323.9421704,3.97e-09
1731312324.0576754,1.13e-09
1731312324.1732676,-5.6e-10
1731312324.288877,-7.37e-09
1731312324.4043934,-8.51e-09
1731312324.5199158,-4.53e-09
1731312324.6356182,6.8e-09
1731312324.7510722,5.1e-09
1731312324.866586,3.4e-09
1731312324.9821062,5.5e-10
1731312325.0976844,1.475e-08
1731312325.2131581,-6.24e-09
1731312325.3287373,-2.213e-08
1731312325.4443192,9.07e-09
1731312325.5598834,-3.574e-08
1731312325.6754813,2.042e-08
1731312325.7910805,-1.532e-08
1731312325.906553,-4.53e-09
1731312326.0217779,0.0
1731312326.1373248,-1.646e-08
1731312326.2528455,-5.6e-10
1731312326.3683233,-1.191e-08
1731312326.4838893,2.26e-09
1731312326.5993822,-2.26e-09
1731312326.7149816,6.8e-09
1731312326.8305085,1.304e-08
1731312326.9459774,3.4e-09
1731312327.061509,3.12e-08
1731312327.1771028,-5.1e-09
1731312327.2928262,-1.474e-08
1731312327.4085712,-5.1e-09
1731312327.52418,-1.71e-09
1731312327.6397061,-2.83e-09
1731312327.7554042,1.077e-08
1731312327.870943,-7.95e-09
1731312327.986463,-8.51e-09
1731312328.10202,4.53e-09
1731312328.2174692,-2.83e-09
1731312328.3330524,1.7e-09
1731312328.4486327,-4.53e-09
1731312328.5640426,0.0
1731312328.6795998,-1.362e-08
1731312328.7950573,-1.532e-08
1731312328.9106126,-1.362e-08
1731312329.0261993,1.758e-08
1731312329.14173,1.531e-08
1731312329.2573564,1.19e-08
1731312329.3729334,-5.68e-09
1731312329.4886127,6.8e-09
1731312329.6041555,4.53e-09
1731312329.7197976,1.588e-08
1731312329.835372,1.19e-08
1731312329.9509304,5.1e-09
1731312330.0665288,5.1e-09
1731312330.1820745,1.361e-08
1731312330.29775,1.418e-08
1731312330.4133039,3.4e-09
1731312330.528787,-1.13e-09
1731312330.6443157,-2.156e-08
1731312330.7598672,4.53e-09
1731312330.8752046,0.0
1731312330.9907126,-2.83e-09
1731312331.1062195,-7.95e-09
1731312331.2218106,-1.13e-09
1731312331.3374016,9.07e-09
1731312331.4530926,-5.68e-09
1731312331.5687876,3.347e-08
1731312331.6843011,1.7e-09
1731312331.7997894,-1.022e-08
1731312331.9153867,-6.81e-09
1731312332.0309148,5.5e-10
1731312332.1461923,0.0
1731312332.2616482,1.644e-08
1731312332.377117,2.82e-09
1731312332.4925008,0.0
1731312332.608105,7.36e-09
1731312332.7236922,1.7e-08
1731312332.8392272,-2.83e-09
1731312332.95466,1.872e-08
1731312333.0700781,-9.07e-09
1731312333.185581,2.269e-08
1731312333.3010602,-3.4e-09
1731312333.4169133,-9.07e-09
1731312333.5325627,7.93e-09
1731312333.64809,5.5e-10
1731312333.7636719,6.24e-09
1731312333.8793383,1.7e-09
1731312333.9947054,-9.07e-09
1731312334.110133,-1.078e-08
1731312334.225608,3.4e-09
1731312334.3410969,-1.078e-08
1731312334.4566402,-7.37e-09
1731312334.5721142,2.496e-08
1731312334.6876304,-2.26e-09
1731312334.803209,7.36e-09
1731312334.918795,9.64e-09
1731312335.0343406,1.7e-09
1731312335.1498241,-5.68e-09
1731312335.2653804,6.24e-09
1731312335.3808885,-5.68e-09
1731312335.4965,1.7e-08
1731312335.6120164,-2.83e-09
1731312335.7275574,-2.042e-08
1731312335.8430974,-3.98e-09
1731312335.9585598,1.758e-08
1731312336.0741084,-1.871e-08
1731312336.1895914,3.4e-09
