time,34420a_volt
1731185166.477677,7.8e-10
1731185167.0145411,7.36e-09
1731185167.5514843,-3.52e-09
1731185168.0882695,-4.88e-09
1731185168.6250873,1.519e-08
1731185169.1619937,-1.01e-09
1731185169.69876,3.17e-09
1731185170.2354894,-6.8e-10
1731185170.7723172,4.08e-09
1731185171.3092303,8.06e-09
1731185171.8460386,6e-09
1731185172.382867,-1.7e-09
1731185172.9195664,-3.4e-10
1731185173.456387,8.4e-09
1731185173.9931695,7.71e-09
1731185174.53009,6.35e-09
1731185175.0668273,2.2e-10
1731185175.6036477,7.71e-09
1731185176.1404881,4.3e-09
1731185176.6773198,3.39e-09
1731185177.214143,3.17e-09
1731185177.7509966,1.203e-08
1731185178.2877834,7.26e-09
1731185178.8246365,4.3e-09
1731185179.3615336,5.79e-09
1731185179.8984108,9.53e-09
1731185180.4351954,7.93e-09
1731185180.9719818,2.37e-09
1731185181.5087929,-1.93e-09
1731185182.0455146,8.96e-09
1731185182.582199,9e-10
1731185183.118864,6.7e-10
1731185183.6556613,8.17e-09
1731185184.1924129,7.8e-10
1731185184.7293012,1.135e-08
1731185185.2660778,1.055e-08
1731185185.8028786,6.57e-09
1731185186.3395653,4.5e-10
1731185186.8762956,2.2e-10
1731185187.4131145,-3.28e-09
1731185187.9498696,1.58e-09
1731185188.4865189,-8.74e-09
1731185189.0233643,7.82e-09
1731185189.5601563,-5.7e-10
1731185190.0969508,4.77e-09
1731185190.6337342,2.72e-09
1731185191.170336,0.0
1731185191.7069814,2.61e-09
1731185192.2436368,-2.5e-09
1731185192.7804308,5.44e-09
1731185193.3171551,5.21e-09
1731185193.8540285,7.93e-09
1731185194.3908305,3.06e-09
1731185194.9275594,3.4e-10
1731185195.4642322,-1.25e-09
1731185196.0010538,-1.078e-08
1731185196.537918,4.64e-09
1731185197.074634,1.81e-09
1731185197.6113305,-5.7e-10
1731185198.1480224,3.39e-09
1731185198.6847942,6.7e-10
1731185199.2217445,6.81e-09
1731185199.7585142,9.63e-09
1731185200.2952754,5.9e-09
1731185200.8319135,-6.24e-09
1731185201.3687236,-3.28e-09
1731185201.9055176,-2.16e-09
1731185202.4422379,3.39e-09
1731185202.9789412,3.06e-09
1731185203.5158257,3.97e-09
1731185204.0525882,4.77e-09
1731185204.5894709,-2.37e-09
1731185205.126204,-2.72e-09
1731185205.663317,1.12e-09
1731185206.2000632,-5.7e-10
1731185206.7368283,5.79e-09
1731185207.273689,3.06e-09
1731185207.8105028,6.35e-09
1731185208.347264,2.61e-09
1731185208.884012,3.06e-09
1731185209.4207973,5.44e-09
1731185209.9575067,2.16e-09
1731185210.494377,-1.7e-09
1731185211.031344,5.9e-09
1731185211.5680957,1.92e-09
1731185212.104846,-3.63e-09
1731185212.641612,-2.3e-10
1731185213.1783707,9e-10
1731185213.7152185,-2.3e-10
1731185214.2519188,6.7e-10
1731185214.7887702,5.9e-09
1731185215.3255308,5.21e-09
1731185215.8621275,0.0
1731185216.3988574,5.1e-09
1731185216.9356573,-1.36e-09
1731185217.4725535,-1.59e-09
1731185218.0093234,8.06e-09
1731185218.5462093,5.9e-09
1731185219.0828953,0.0
1731185219.6197348,2.16e-09
1731185220.1564643,2.2e-10
1731185220.6933963,2.49e-09
1731185221.2302272,-9e-10
1731185221.7671227,3.17e-09
1731185222.3039174,-1.46e-09
1731185222.8407042,6.91e-09
1731185223.3776097,-9.3e-09
1731185223.9144,2.61e-09
1731185224.4512455,9.87e-09
1731185224.9880474,-2.5e-09
1731185225.5248985,5.33e-09
1731185226.0615683,1e-10
1731185226.5984886,-4.76e-09
1731185227.1353083,-6.92e-09
1731185227.6722147,9.42e-09
1731185228.2089496,2.61e-09
1731185228.745514,-7.9e-10
1731185229.2823353,5.66e-09
1731185229.8191688,-6.35e-09
1731185230.3560119,4.77e-09
1731185230.892836,-9.63e-09
1731185231.4300373,1e-10
1731185231.9666965,-7.9e-10
1731185232.5035152,-5.7e-10
1731185233.0403368,7.15e-09
1731185233.5772316,-4.08e-09
1731185234.114209,-1.25e-09
1731185234.651111,8.51e-09
1731185235.1879563,-4.53e-09
1731185235.7248063,-6.8e-10
1731185236.261877,1.7e-09
1731185236.7989745,1.055e-08
1731185237.335974,-2.3e-10
1731185237.8731747,3.52e-09
1731185238.4103427,4.43e-09
1731185238.947355,2.49e-09
1731185239.484377,-5.11e-09
1731185240.021271,-4.5e-10
1731185240.558101,-5.11e-09
1731185241.0948775,-1.25e-09
1731185241.6317823,-1.36e-09
1731185242.1686432,2.2e-10
1731185242.7055106,1.01e-09
1731185243.2422569,1.81e-09
1731185243.7791557,3.97e-09
1731185244.3159726,3.06e-09
1731185244.8527808,-3.52e-09
1731185245.3895345,-3.4e-10
1731185245.92635,7.82e-09
1731185246.4631312,5.9e-09
1731185246.9999154,3.17e-09
1731185247.5367358,2.83e-09
1731185248.0735726,8.51e-09
1731185248.6103737,2.03e-09
1731185249.147291,-6.13e-09
1731185249.684058,7.6e-09
1731185250.2208483,-1.59e-09
1731185250.7576697,2.37e-09
1731185251.2944539,-1.93e-09
1731185251.8312213,-4.5e-10
1731185252.368014,-1.01e-09
1731185252.9048927,6.7e-10
1731185253.4416802,-5.56e-09
1731185253.9783866,-5.7e-10
1731185254.5151663,-2.04e-09
1731185255.0519068,-5.9e-09
1731185255.5887537,2.03e-09
1731185256.125523,-7.03e-09
1731185256.6622963,5.55e-09
1731185257.1990907,1.92e-09
1731185257.7358577,-4.64e-09
1731185258.2726638,2.16e-09
1731185258.8094049,4.99e-09
1731185259.3461604,1.01e-09
1731185259.8828866,-9e-10
1731185260.4196544,8.84e-09
1731185260.9567854,4.53e-09
1731185261.4936748,5.9e-09
1731185262.0304372,-8.74e-09
1731185262.5672457,6.91e-09
1731185263.1041465,-6.8e-10
1731185263.641015,-1.81e-09
1731185264.177978,-4.76e-09
1731185264.714794,5.6e-10
1731185265.2515125,-7.9e-10
1731185265.788309,-1.13e-09
1731185266.3251638,3.17e-09
1731185266.8619177,6.35e-09
1731185267.3986397,1.12e-09
1731185267.9355383,3.17e-09
1731185268.4723234,5.33e-09
1731185269.0091012,5.6e-10
1731185269.5459595,-4.5e-10
1731185270.0827568,-2.37e-09
1731185270.6196558,1.7e-09
1731185271.156592,8.17e-09
1731185271.6938019,2.37e-09
1731185272.2309513,1.1e-08
1731185272.7679374,1.25e-09
1731185273.3049865,-4.99e-09
1731185273.8421307,3.39e-09
1731185274.379268,-4.31e-09
1731185274.9162426,4.43e-09
1731185275.4533875,6.81e-09
1731185275.9901328,2.03e-09
1731185276.5267746,1.47e-09
1731185277.0635235,4.43e-09
1731185277.600265,3.85e-09
1731185278.136897,6.13e-09
1731185278.6736143,9.53e-09
1731185279.2104306,7.71e-09
1731185279.747142,5.6e-10
1731185280.283894,8.06e-09
1731185280.820722,8.73e-09
1731185281.3575728,1.259e-08
